,act,gpa,ap,ib,sat1,sat2,income,rank,gender,ethnicity,decision,state,country,urm,first_generation,editor-in-chief,founder,president,captain,siemens,intel,presidential_scholar,national_merit,ap_scholar,aime,imo,national_achievement
3626,33,3.8165,"[5, 5, 5]",0,2190,"[750, 650]",middle,0.05,M,caucasian,D,ny,US,,,,,True,,,,,,True,,,
3627,32,3.89,"[5, 5, 4, 5, 3]",0,2110,"[740, 680]",N/A,0.0,F,asian,,ny,US,,,,,,,,,,True,True,,,
3628,29,3.9,"[4, 3, 3, 4]",0,1930,"[680, 650, 620]",middle,0.0,F,hispanic,A,ny,US,,,,,,,,,,,True,,,
3629,0,0.0,0,0,2000,"[2390, 790, 800, 800]",lower-middle,0.0,M,asian,D,,US,,,,,True,True,,,,,,,,
3630,0,3.81,0,0,2210,"[800, 750, 690]",N/A,0.272727272727,M,caucasian,A,in,US,,,,True,True,True,,,,,,,,
3631,0,3.94,"[5, 5]",0,2310,"[760, 770, 720]",upper,0.0,M,asian,,ct,US,,,,,,,,,,,,,,
3632,0,3.86,0,0,0,0,N/A,0.0,,,,,,,,,,,,,,,,,,,
3633,0,3.9,[4],0,1950,"[2011, 620, 2013, 700, 700]",lower,0.0340501792115,F,caucasian,A,pa,US,,,,,,,,,,,,,,
3634,0,3.5,0,0,2060,"[680, 720]",upper,0.0,F,caucasian,R,,US,,,,,True,,,,,,,,,
3635,32,3.93,"[4, 4]",0,2210,"[710, 700, 700]",N/A,0.025641025641,F,caucasian,A,nc,US,,,,,True,,,,,True,,,,
3636,0,4.0,"[4, 5, 5, 4, 4]",0,2120,"[760, 790, 730, 670]",upper-middle,0.0452261306533,F,caucasian,A,nj,US,,,,,,,,,,,,,,
3637,35,3.8,"[5, 4, 5, 5, 5, 4, 4, 5, 5, 5]",0,0,"[750, 770]",upper,0.0136452241715,F,caucasian,A,fl,US,,,,,True,,,,,,,,,
3638,0,3.8,0,0,2320,"[800, 720, 720]",N/A,0.1,M,asian,R,,US,,,,,,,,,,,,,,
3639,0,3.95,"[5, 5, 5, 5, 5, 5, 5, 5]",0,2260,"[800, 800, 790]",middle,0.1,M,indian,A,pa,US,,,,,,,,,,True,,,,
3640,0,3.7,0,0,2010,"[670, 670]",lower,0.0473684210526,M,caucasian,A,nh,US,,True,,,True,True,,,,True,,,,
3641,34,3.85,[5],0,0,"[680, 650]",middle,0.0,M,caucasian,A,nj,US,,,,,True,True,,,,,,,,
3642,29,0.0,0,0,0,0,N/A,0.5,F,caucasian,D,mi,US,,,,,,,,,,,,,,
3643,32,7.0,"[4, 2, 1, 3, 2, 4, 2, 5]",0,0,"[750, 700]",upper-middle,0.0,M,caucasian,R,fl,US,,,,True,True,,,,,,,,,
3644,32,3.93,"[4, 4]",0,2210,"[710, 700, 700]",N/A,0.025641025641,F,caucasian,A,nc,US,,,,,True,,,,,True,,,,
3645,0,4.0,"[4, 5, 5, 4, 4]",0,2120,"[760, 790, 730, 670]",upper-middle,0.0452261306533,F,caucasian,A,nj,US,,,,,,,,,,,,,,
3646,35,3.8,"[5, 4, 5, 5, 5, 4, 4, 5, 5, 5]",0,0,"[750, 770]",upper,0.0136452241715,F,caucasian,A,fl,US,,,,,True,,,,,,,,,
3647,0,3.8,0,0,2320,"[800, 720, 720]",N/A,0.1,M,asian,R,,US,,,,,,,,,,,,,,
3648,0,3.95,"[5, 5, 5, 5, 5, 5, 5, 5]",0,2260,"[800, 800, 790]",middle,0.1,M,indian,A,pa,US,,,,,,,,,,True,,,,
3649,0,3.7,0,0,2010,"[670, 670]",lower,0.0473684210526,M,caucasian,A,nh,US,,True,,,True,True,,,,True,,,,
3650,34,3.85,[5],0,0,"[680, 650]",middle,0.0,M,caucasian,A,nj,US,,,,,True,True,,,,,,,,
3651,29,0.0,0,0,0,0,N/A,0.5,F,caucasian,D,mi,US,,,,,,,,,,,,,,
3652,32,7.0,"[4, 2, 1, 3, 2, 4, 2, 5]",0,0,"[750, 700]",upper-middle,0.0,M,caucasian,R,fl,US,,,,True,True,,,,,,,,,
3653,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
3654,34,3.94,"[5, 5, 5, 5, 5, 4]",0,2250,"[800, 770]",N/A,0.0,F,caucasian,A,mn,US,,,,,,True,,,,True,True,,,
3655,0,3.85,"[5, 5]",0,2150,"[780, 750]",N/A,0.0225988700565,M,caucasian,A,pa,US,,,,,,True,,,,,,,,
3656,34,0.0,"[3, 4]",0,2180,"[690, 670]",middle,0.0333333333333,F,caucasian,A,ny,US,,,,,True,,,,,,,,,
3657,0,3.83,"[5, 4, 4, 4, 4, 5, 4]",0,2200,"[770, 760, 690]",N/A,0.0,M,caucasian,R,,,,,,,,,,,,,,,,
3658,35,3.8,"[5, 5, 5, 5, 5, 5, 5]",0,2330,"[800, 800, 750, 740]",N/A,0.0,M,caucasian,A,oh,US,,,,,,,,,,,,,,
3659,32,3.35,0,0,1970,"[660, 720]",middle,0.0413043478261,F,caucasian,A,va,US,,,,,,,,,,,,,,
3660,34,3.77,"[5, 5, 5, 5]",0,2310,"[750, 770, 750]",upper-middle,0.0,M,caucasian,A,tn,US,,,,,,True,,,,True,True,,,
3661,0,0.0,0,0,2380,"[790, 790, 790]",N/A,0.00333333333333,F,asian,A,,US,,,,,True,,,,,,,,,
3662,0,3.99,[5],0,2400,"[790, 800]",N/A,0.03,F,asian,R,,,,,,,,,,,,,,,,
3663,0,4.0,0,0,2320,"[800, 780, 770]",lower-middle,0.00231481481481,M,,,,US,,,,,,,,,,,,,,
3664,0,3.69,"[5, 4]",0,2290,"[790, 770, 750]",N/A,0.0329411764706,M,hispanic,,fl,US,True,,,,,True,,,,,True,,,
3665,0,3.93,"[5, 5]",0,2150,"[730, 760]",middle,0.00851063829787,M,caucasian,W,de,US,,,,,True,,,,,,,,,
3666,0,3.65,"[4, 5, 3, 5, 5]",0,2390,"[800, 800, 770]",N/A,0.15,F,caucasian,A,ny,US,,,,True,True,,,,,True,,,,
3667,0,3.925,[5],0,0,"[800, 780]",lower,0.0197368421053,F,,A,ny,US,,,,,,,,,,True,,,,
3668,0,3.73,"[5, 5, 5]",0,2210,"[750, 760, 740, 800]",N/A,0.0,F,caucasian,,va,US,,,,,,True,,,,True,True,,,
3669,0,3.81,"[5, 4]",0,2330,"[750, 800, 790]",middle,0.0257142857143,M,asian,,,,,,,,,,,,,,,,,
3670,0,3.95,"[5, 5, 5, 5, 4, 4, 4, 3]",[7],2330,"[790, 800, 720]",N/A,0.00169491525424,M,asian,R,ca,US,,,,True,True,,,,,True,True,True,,
3671,35,4.0,"[4, 4, 4, 4, 3]",0,0,"[800, 740]",lower-middle,0.0,M,caucasian,A,ca,US,,,,True,True,,,,,True,True,,,
3672,31,3.9,"[5, 5, 5, 5, 4, 4]",0,0,"[710, 680]",lower-middle,0.0,M,asian,A,mi,US,,,,,,,,,,True,,,,
3673,31,3.7,[4],0,0,"[690, 690]",middle,0.0,M,hispanic,A,ny,US,True,True,,,,,,,,,,,,
3674,31,3.195,0,0,0,"[660, 660, 630]",upper-middle,0.0232558139535,F,asian,,nj,US,,,,,,,,,,,,,,
3675,32,3.95,"[4, 5, 4, 5, 3]",0,2230,"[740, 740, 690, 640]",N/A,0.0175438596491,M,caucasian,A,fl,US,,,,True,True,True,,,,,,,,
3676,34,3.9,"[5, 4]",0,2280,"[790, 750, 740]",upper-middle,0.0253521126761,M,asian,A,md,US,,,,,,,,,,,True,,,
3677,0,0.0,"[5, 4]",0,2210,"[690, 740]",N/A,0.0,F,caucasian,,ny,US,,,,,True,,,,,,,,,
3678,0,3.95,0,0,2220,"[790, 790, 800, 690]",N/A,0.01,F,caucasian,R,,US,,,,True,,,,,,,,,,
3679,0,4.0,0,0,2110,"[800, 700, 660, 640, 760]",N/A,0.0,F,hispanic,A,,US,True,,True,,,,,,,,True,,,
3680,0,3.91,"[4, 5, 4, 4, 5, 4]",0,0,"[600, 750]",middle,0.0307692307692,F,,A,fl,US,,,,,True,,,,,,,,,
3681,0,3.85,[5],0,2330,"[800, 750, 730]",upper-middle,0.0,M,caucasian,A,ny,US,,,,,True,,,,,True,,,,
3682,0,3.88,"[5, 4, 4, 4, 3]",0,2230,"[710, 730, 760]",N/A,0.0,M,african,A,ga,US,,,,,,,,,,,,,,True
3683,0,0.0,0,0,2230,"[800, 800, 800]",lower-middle,0.0,M,asian,A,,US,,,,,,,,,,,,,,
3684,0,0.0,[2014],0,2290,"[800, 790, 790]",lower-middle,0.0,F,asian,A,,US,,,,,,,,,,,,,,
3685,0,0.0,[2014],0,2290,"[800, 790, 790]",lower-middle,0.0,F,asian,A,,US,,,,,,,,,,,,,,
3686,35,3.97,"[4, 4, 4, 5, 4]",0,2180,"[800, 790]",lower-middle,0.0,M,asian,R,,,,,,,,,,,,,,,,
3687,0,0.0,0,0,2190,[],upper-middle,0.05,M,caucasian,R,ny,US,,,,,,,,,,,,,,
3688,34,0.0,0,0,0,"[800, 800]",N/A,0.0369230769231,,caucasian,,,,,,,,,True,,,,,,,,
3689,25,3.8,"[5, 4, 5]",0,1800,[640],lower,0.038338658147,F,hispanic,A,ca,US,,,,,,True,,,,,,,,
3690,35,0.0,"[5, 7]",0,2280,"[740, 800, 800, 800]",lower-middle,0.0,F,asian,A,in,US,,,,,,,,,,,,True,,
3691,0,3.88,"[5, 4]",0,2250,"[790, 800]",N/A,0.0,M,,R,ny,US,,,,,,,,,,,,,,
3692,0,4.2963,"[6, 7, 5, 5, 5, 4, 4, 4]",0,2090,"[800, 780, 760, 720, 710]",middle,0.0,M,asian,W,nm,US,,,,,True,True,,,,True,True,,,
3693,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
3694,22,3.4,"[5, 5, 4, 3, 3]",0,2060,"[730, 680, 760]",N/A,0.00595238095238,M,hispanic,A,ny,US,,,,,,True,,,,,,,,
3695,0,3.8,"[5, 5, 5]",0,2300,"[800, 800, 800]",N/A,0.0,M,asian,R,,US,,,,,,,,,,,,,,
3696,0,3.03,[4],0,2170,"[640, 720]",lower-middle,0.05,F,caucasian,A,me,US,,,,,,,,,,,,,,
3697,34,3.12,"[5, 5, 4, 5]",0,0,"[800, 800]",middle,0.0,F,asian,A,mi,US,,,,,True,,,,,True,True,,,
3698,0,0.0,0,[4],2250,"[720, 740]",N/A,0.0,M,caucasian,W,ks,US,,,,,,,,,,,,,,
3699,0,3.03,"[5, 4, 3, 2]",0,2150,"[710, 740]",N/A,0.039312039312,F,asian,A,md,US,,,,,,,,,,,True,,,
3700,35,0.0,"[5, 5, 4, 2]",0,0,"[770, 760]",upper-middle,0.05,M,caucasian,A,ga,US,,,,,True,True,,,,,,,,
3701,34,3.6,"[5, 5, 5, 5]",0,0,"[780, 720]",middle,0.0025,M,caucasian,W,co,US,,,,,,True,,,,,,,,
3702,0,4.0,[5],0,2320,"[800, 800, 800, 800]",N/A,0.0,M,caucasian,A,ca,US,,,,True,True,True,,,,,True,,,
3703,0,4.0,[4],0,2050,"[700, 600, 620]",lower,0.0,F,caucasian,R,pa,US,,,,,,True,,,,,,,,
3704,0,3.9,"[5, 5, 5, 4]",0,2300,"[770, 710, 700]",N/A,0.0,M,hispanic,A,nj,US,True,,,,,True,,,,True,True,,,
3705,0,3.8,"[5, 5]",0,2210,"[800, 800]",N/A,0.00385728061716,F,asian,A,ny,US,,True,,,,,,,,,,True,,
3706,0,3.9,"[4, 4, 5]",0,2010,"[680, 710]",N/A,0.00454545454545,F,caucasian,A,md,US,True,,,,,,,,,,,,,
3707,31,4.0,0,0,0,"[760, 800]",middle,0.01,M,hispanic,A,pr,US,True,,,,,,,,,,,,,
3708,35,3.33,"[3, 3, 4, 5, 5, 5]",0,2240,"[770, 800, 730]",middle,0.05,M,asian,A,ny,US,,,,,True,,,,,True,,,,
3709,0,3.9,"[4, 5, 5, 5, 5]",0,2260,"[710, 780, 730]",middle,0.2,F,indian,A,ma,US,,,,,,,,,,True,True,,,
3710,0,3.6,0,0,2150,"[800, 800]",lower,0.0,M,caucasian,A,,US,,,,,,,,,,,,,,
3711,0,3.94,"[22, 5]",0,2380,"[790, 760, 760]",N/A,0.0,M,indian,A,ca,US,,,,,,,,,,True,True,,,
3712,29,3.2,"[3, 3, 2]",0,2070,"[670, 680]",N/A,0.0,,,R,,,,,,,,,,,,,,,,
3713,31,0.0,0,0,2040,"[790, 620]",lower-middle,0.0,F,,A,,US,True,,,,True,,,,,,,,,
3714,0,3.83,0,0,2270,"[800, 800, 760]",middle,0.0,M,asian,W,nj,US,,,,,True,True,,,,,True,,,
3715,0,4.0,[4],0,2170,"[750, 750]",upper,0.015625,M,caucasian,A,ny,US,,,True,,,True,,,,,,,,
3716,32,4.0,"[4, 2]",0,0,"[730, 710]",middle,0.0,M,caucasian,R,ny,US,,,,,,,,,,,,,,
3717,0,0.0,0,0,2310,"[800, 770, 770]",N/A,0.1,F,asian,W,,international,,,,,,,,,,True,,,,
3718,0,3.1,"[5, 4]",0,2320,"[800, 750]",upper,0.0,M,caucasian,,ca,US,,,,,,,,,,True,True,,,
3719,34,4.0,"[4, 4, 5, 5, 5]",0,2120,"[590, 650, 720, 720, 710, 760, 680, 800]",upper,0.00194174757282,M,caucasian,W,nm,US,,,,,True,,,,,,True,,,
3720,0,3.7,0,[7],2300,"[800, 740, 760]",N/A,0.01,F,asian,A,,international,,,,True,True,,,,,,,,,
3721,32,3.9,"[5, 5]",0,2300,"[800, 770, 780]",N/A,0.0,M,asian,R,ny,US,,True,,,,,,,,,,,,
3722,33,4.0,0,0,0,0,middle,0.031914893617,M,caucasian,A,ny,US,,,,,,,,,,,True,,,
3723,0,3.7,"[4, 4]",0,2140,"[800, 780, 720]",middle,0.0,M,african,R,,,True,,,,True,True,,,,,,,,
3724,0,4.0,[5],0,2330,"[800, 800, 700]",middle,0.00727272727273,M,caucasian,A,nj,US,,,,,,,,,,,,,,
3725,0,4.0,0,0,2250,"[800, 800, 760]",N/A,0.0,M,asian,A,,US,,,,,True,,,,,,,,,
